subject_term,housing,bikes,homelessness,dogs,parks,construction,traffic,transit,noise,energy,climate,infrastructure,safety,arts,childcare,democracy,cost of living,healthcare,equity,business
victims,0.1541244238615036,0.0065818652510643005,0.12118183076381683,0.0070886025205254555,0.015451711602509022,0.04918333515524864,0.012357611209154129,0.14663882553577423,0.00915030762553215,0.01939672790467739,0.04530935734510422,0.01320425234735012,0.02737867273390293,0.06874699145555496,0.04380827024579048,0.01298899669200182,0.09607343375682831,0.04092732444405556,0.08587075769901276,0.0035635943058878183
video,0.4666277766227722,0.13424356281757355,0.11887990683317184,0.051644228398799896,0.2025635540485382,0.28961148858070374,0.18218697607517242,0.4287315905094147,0.004636939615011215,0.27699846029281616,0.2538512647151947,0.4039313495159149,0.4104273319244385,0.37001463770866394,0.168569415807724,0.16263864934444427,0.37571781873703003,0.3025055229663849,0.2527008652687073,0.41382163763046265
video game rentals,6.212850712472573e-05,0.00010572170140221715,3.469648436293937e-05,0.00010130922601092607,7.851198461139575e-05,5.284602957544848e-05,0.00021592927805613726,0.00019944985979236662,0.000292287120828405,0.00033019669353961945,0.0002673263952601701,7.242860738188028e-05,0.0012222073273733258,7.726915646344423e-05,5.7931476476369426e-05,0.00035365065559744835,0.0005286429659463465,4.959525904268958e-05,0.002195306122303009,0.16225746273994446
video game sales,3.920412200386636e-05,8.400184015044942e-05,3.501928222249262e-05,0.00011261591134825721,6.467521598096937e-05,4.639467078959569e-05,0.00034585155663080513,0.00018612522399052978,0.00025567866396158934,0.00015211733989417553,0.00014175355318002403,5.686469376087189e-05,0.0007689286721870303,7.523564272560179e-05,4.3587348045548424e-05,0.0001702558365650475,0.00020992296049371362,4.1739753214642406e-05,0.0016186445718631148,0.15494146943092346
video games,6.969112291699275e-05,9.163811773760244e-05,8.248141966760159e-05,0.0001257500407518819,6.092243347666226e-05,7.64490250730887e-05,0.00011340757191646844,0.0002853934420272708,0.0001961914822459221,0.0003606568498071283,0.00024382998526562005,5.1778733904939145e-05,0.0036473723594099283,5.018533192924224e-05,6.314598431345075e-05,0.0007578476797789335,0.0003911216917913407,4.565912968246266e-05,0.002252582460641861,0.00010072604345623404
video recordings,0.17618298530578613,0.015946153551340103,0.02868320234119892,0.017005134373903275,0.06536263972520828,0.03576277941465378,0.04676619917154312,0.19070911407470703,0.00021254153398331255,0.060798417776823044,0.08158432692289352,0.08228761702775955,0.2157386839389801,0.011517034843564034,0.04655252397060394,0.07218973338603973,0.14364829659461975,0.13129693269729614,0.18389661610126495,0.17152781784534454
video rentals,0.0019153134198859334,0.0015214573359116912,0.002650812268257141,0.010411182418465614,0.00047138487570919096,0.002057521604001522,0.002940037287771702,0.01335520576685667,0.0005714951548725367,0.011194514110684395,0.04452679678797722,0.0010150856105610728,0.03716987743973732,0.00041189510375261307,0.00042786047561094165,0.026987016201019287,0.010672559030354023,0.002020372310653329,0.018574176356196404,0.5656552314758301
video sales,0.0029574809595942497,0.005925396922975779,0.0008732815622352064,0.009755117818713188,0.0045248824171721935,0.000553778896573931,0.06503857672214508,0.00802964810281992,0.00030641458579339087,0.005630072671920061,0.016384847462177277,0.0031014170963317156,0.016732264310121536,0.0011227759532630444,0.0003417314146645367,0.009149892255663872,0.0054888348095119,0.00018913573876488954,0.02395593374967575,0.9544341564178467
video tapes,0.1087859645485878,0.006858609616756439,0.022473972290754318,0.008742468431591988,0.025261113420128822,0.05684775859117508,0.026160763576626778,0.16868504881858826,0.0004983662511222064,0.06635798513889313,0.07431043684482574,0.05335771292448044,0.1886133849620819,0.0378364697098732,0.039894264191389084,0.06013595312833786,0.14666971564292908,0.10162022709846497,0.12524980306625366,0.17013637721538544
videography,0.0012198386248201132,0.0017402194207534194,0.0031412963289767504,0.010640330612659454,0.004342245869338512,0.00032119330717250705,0.00244822446256876,0.010538422502577305,0.00012427956971805543,0.000540606677532196,0.0012096138671040535,0.0009142638882622123,0.006322263740003109,0.0006475576665252447,0.000927306420635432,0.0025100347120314837,0.007541798520833254,0.0002572641824372113,0.03538675233721733,0.0007373523549176753
videorecordings,0.04251644015312195,0.003959157504141331,0.019007598981261253,0.009604351595044136,0.020979739725589752,0.01133641880005598,0.08051963895559311,0.08313819020986557,0.00017908615700434893,0.024220235645771027,0.04776107147336006,0.022739319130778313,0.0885503962635994,0.005375344771891832,0.014042065478861332,0.033979397267103195,0.12845264375209808,0.023828892037272453,0.13432720303535461,0.02919868938624859
videos,0.32375699281692505,0.08747747540473938,0.05397125706076622,0.03706017881631851,0.1266755759716034,0.1907682865858078,0.08669954538345337,0.30210816860198975,0.001672236481681466,0.18742157518863678,0.16568545997142792,0.30579766631126404,0.3166067600250244,0.12927372753620148,0.1016649380326271,0.12395478785037994,0.24532459676265717,0.20664359629154205,0.23920725286006927,0.3203485310077667
videotapes,0.018858889117836952,0.00033113747485913336,0.006467048544436693,0.00249525741674006,0.00948706828057766,0.0050644101575016975,0.004111831542104483,0.062498100101947784,0.00015964153863023967,0.0050359792076051235,0.03878084942698479,0.005430797580629587,0.09082571417093277,0.012485791929066181,0.010291904211044312,0.04074836149811745,0.09081805497407913,0.019552448764443398,0.13129857182502747,0.0557045079767704
viewing,0.17907854914665222,0.039031799882650375,0.029304418712854385,0.05096559599041939,0.1547778844833374,0.002582202898338437,0.0400523841381073,0.04515949636697769,0.00025111352442763746,0.1442791074514389,0.2413662075996399,0.18504345417022705,0.16414816677570343,0.2480183243751526,0.017879905179142952,0.10648929327726364,0.29536616802215576,0.1311904340982437,0.2009066492319107,0.04495546966791153
violation,0.5005213022232056,0.11496485769748688,0.1315971463918686,0.04347861930727959,0.20554892718791962,0.01734917238354683,0.39935576915740967,0.3119720220565796,0.05018046498298645,0.19947978854179382,0.28687065839767456,0.4661543071269989,0.007788765709847212,0.007837025448679924,0.11422255635261536,0.00901453010737896,0.1588801145553589,0.2039143443107605,0.003213236341252923,0.11749478429555893
violence,0.08076196163892746,0.02284185029566288,0.011819621548056602,0.0189621951431036,0.004637720063328743,0.0012570403050631285,0.006896148901432753,0.1276131272315979,0.003746443660929799,0.010834912769496441,0.024376317858695984,0.03965311124920845,0.00016702232824172825,0.00016120374493766576,0.0011699092574417591,4.385226566228084e-05,0.014906360767781734,0.00016963682719506323,0.00022738984262105078,0.00019348724163137376
visas,0.012504205107688904,0.0004717551055364311,0.0009516014833934605,0.0013604705454781651,0.0032939373049885035,0.012441160157322884,0.00500970846042037,0.9166486859321594,0.0021743066608905792,0.013491546735167503,0.005855321418493986,0.008649204857647419,0.3333115577697754,0.01199077907949686,0.004486618097871542,0.015969673171639442,0.015188096091151237,0.00810753833502531,0.02161511965095997,0.039145030081272125
visible minorities,0.19178952276706696,0.007984443567693233,0.006592302583158016,0.0032176582608371973,0.02167009748518467,0.1463927924633026,0.01119453739374876,0.20959776639938354,0.00041916468762792647,0.029930464923381805,0.008490707725286484,0.016067039221525192,0.027615772560238838,0.07114824652671814,0.04243112727999687,0.010046032257378101,0.011750259436666965,0.03496405482292175,0.5408621430397034,0.006834376137703657
visitor information,0.03205493837594986,0.01838282309472561,0.0031989291310310364,0.008771165274083614,0.15821926295757294,0.005544824060052633,0.0058128428645431995,0.05002313852310181,0.0001706843904685229,0.04532419890165329,0.026693202555179596,0.007608515210449696,0.053346313536167145,0.13793471455574036,0.007677418179810047,0.07093857228755951,0.00819836650043726,0.007244437467306852,0.1298862248659134,0.0016472687711939216
visitor statistics,0.013246968388557434,0.008700649254024029,0.001070511993020773,0.003295097965747118,0.2698928713798523,0.007884461432695389,0.15425457060337067,0.06716414541006088,0.00022393169638235122,0.007504296023398638,0.006187760271131992,0.005440643988549709,0.038563214242458344,0.0043675159104168415,0.004861702211201191,0.021779710426926613,0.0012837450485676527,0.003643576754257083,0.045568354427814484,0.007173723075538874
visitors,0.07786732167005539,0.03349108621478081,0.00399065064266324,0.008360554464161396,0.3042665123939514,0.013445921242237091,0.010721917264163494,0.3597910702228546,0.004819697234779596,0.10730185359716415,0.07003849744796753,0.028812827542424202,0.10150524228811264,0.3356076776981354,0.0577668771147728,0.10635887831449509,0.03600536659359932,0.08626127243041992,0.22268205881118774,0.0014962118584662676
visitors guides,0.03086448460817337,0.008542164228856564,0.0017314394935965538,0.004354248289018869,0.21363364160060883,0.005764275789260864,0.004902164917439222,0.13311627507209778,0.001383311115205288,0.055196672677993774,0.053775571286678314,0.005331885535269976,0.4490245282649994,0.051935553550720215,0.003227904671803117,0.037115227431058884,0.029075685888528824,0.004292899742722511,0.08686956763267517,0.006060056388378143
visual arts,0.002497663488611579,0.008168582804501057,0.0009270522277802229,0.011150495149195194,0.008124945685267448,0.0006430571665987372,0.0011311746202409267,0.006163169629871845,8.369320130441338e-05,0.005561955273151398,0.0009782712440937757,0.0001504481624579057,0.005058650393038988,0.9897879958152771,0.0008426829008385539,0.016008960083127022,0.004480902571231127,0.00017470929014962167,0.06306371092796326,0.000203939838684164
visual identity,0.15454083681106567,0.04788200557231903,0.0023466767743229866,0.027241559699177742,0.10810381919145584,0.039337191730737686,0.1524554044008255,0.3361445665359497,6.0292601119726896e-05,0.014758039265871048,0.029752612113952637,0.023266080766916275,0.1204448938369751,0.5355948805809021,0.03617043048143387,0.04817599803209305,0.02144617959856987,0.04324965924024582,0.106192946434021,0.13344596326351166
vita parcours,0.008654892444610596,0.012764555402100086,0.0006360082770697773,0.0058638607151806355,0.539140522480011,0.13878069818019867,0.34568309783935547,0.7411032319068909,0.003901412943378091,0.04462720453739166,0.7207378149032593,0.46348580718040466,0.3699425756931305,0.1078934594988823,0.03757988288998604,0.02283507212996483,0.4617219567298889,0.1442841738462448,0.06201171875,0.3755323886871338
voice communication,0.009239316917955875,0.0007397498120553792,0.0032013473100960255,0.0011651068925857544,0.010858550667762756,0.0017738385358825326,0.007030813954770565,0.05896443501114845,0.001567839877679944,0.00031055911676958203,0.001670068595558405,0.0014562817523255944,0.10947425663471222,0.0009414586238563061,0.018402351066470146,0.05186175927519798,0.006942747626453638,0.011260301806032658,0.09380494058132172,0.020360933616757393
voice communication system,0.005695265717804432,0.001042183255776763,0.0028439629822969437,0.001339354203082621,0.018347367644309998,0.002254882361739874,0.03707260265946388,0.10571703314781189,0.0012791877379640937,0.00043578536133281887,0.006358393933624029,0.0030657933093607426,0.20903977751731873,0.0008626990020275116,0.013344722799956799,0.050442762672901154,0.008190102875232697,0.03945664316415787,0.07390618324279785,0.09591248631477356
voice mail,0.03591589629650116,0.0028472926933318377,0.032790567725896835,0.005797846242785454,0.024125877767801285,0.006878807675093412,0.002018744358792901,0.041427094489336014,0.9214692711830139,0.03339087590575218,0.06746944785118103,0.005788553040474653,0.3676289916038513,0.00951731763780117,0.009109069593250751,0.039976488798856735,0.21600675582885742,0.05462050810456276,0.12844815850257874,0.09910878539085388
volleyball,5.184163819649257e-05,6.779783871024847e-05,4.426377927302383e-05,9.271679300582036e-05,0.00014371132419910282,5.0122365792049095e-05,5.086449164082296e-05,0.00014868739526718855,6.47763445158489e-05,0.0003892468230333179,0.00013581707025878131,6.858658889541402e-05,0.000585665344260633,6.640196806984022e-05,5.294870425132103e-05,0.00010280663991579786,0.0004060977080371231,5.035055801272392e-05,0.002000785432755947,8.36304243421182e-05
volleyball clubs,6.302409747149795e-05,9.930160013027489e-05,3.387359174666926e-05,0.00010915005987044424,0.00011809049465227872,6.287953146966174e-05,7.529706635978073e-05,0.00027398476959206164,0.000154846376972273,0.0015482451999559999,0.00026390887796878815,0.00012999943282920867,0.0017991875065490603,9.279506048187613e-05,5.276194497128017e-05,0.00015324096602853388,0.0006186972022987902,5.072001295047812e-05,0.011725799180567265,0.00015970057575032115
volunteer groups,0.02926831878721714,0.009933003224432468,0.00427858904004097,0.002379787852987647,0.12567153573036194,0.015018929727375507,0.001646163291297853,0.10702303051948547,0.0014676818391308188,0.053024280816316605,0.03087972104549408,0.006821151822805405,0.17880824208259583,0.029018698260188103,0.09529576450586319,0.0985553041100502,0.004264447838068008,0.053237736225128174,0.08297684788703918,0.00013742700684815645
volunteering,0.04330715164542198,0.029641881585121155,0.008564415387809277,0.018520906567573547,0.2099827378988266,0.0034794758539646864,0.007950251922011375,0.25630536675453186,0.0010183005360886455,0.16945616900920868,0.11657947301864624,0.058704640716314316,0.0462242029607296,0.0644480511546135,0.26411351561546326,0.20648182928562164,0.007580245845019817,0.30475863814353943,0.1532697230577469,0.0002028383023571223
volunteers,0.1412963569164276,0.02341066300868988,0.008823229931294918,0.006661205552518368,0.17948055267333984,0.04470432549715042,0.007655282039195299,0.3561078906059265,0.0023861159570515156,0.08924931287765503,0.10297921299934387,0.019184820353984833,0.2453009933233261,0.19762153923511505,0.26604539155960083,0.19776766002178192,0.019916953518986702,0.29047831892967224,0.13383209705352783,0.00028277214732952416
